question_id,answer_filename,answer_text,answer_correct,source,label
00042_04319,M1_2_06_00042_04319_A.png,$ \\pi \\times 2^{2} \\times \\frac{240}{360}=4 \\pi \\times \\frac{2}{3}=\\frac{8}{3} \\pi\\left(\\mathrm{cm}^{2}\\right) $,$ \\frac{8}{3} \\pi \\mathrm{cm}^{2} $,111.수학 과목 문제생성 데이터,validation
00043_10753,M1_2_06_00043_10753_A.png,"조건 (가), (나)에서 구하는 다각형은 정다각형이다. 조건 (다)에서 구하는 정다각형을 정 $ n $각형이라 하면   \\(\\begin{array}{l} \\frac{n(n-3)}{2}=35 \\\\ n(n-3)=70=10 \\times 7 \\\\ \\therefore n=10 \\end{array}\\)   따라서 구하는 다각형은 정십각형이다.",정십각형,111.수학 과목 문제생성 데이터,validation
00043_10757,M1_2_06_00043_10757_A.png,"직각삼각형, 오각형, 사다리꼴의 $3$개이다.",③,111.수학 과목 문제생성 데이터,validation
00043_10762,M1_2_06_00043_10762_A.png,\\[ \\left(2 \\angle x+30^{\\circ}\\right)+\\angle x=180^{\\circ} \\] $ 3 \\angle x=150^{\\circ}  \\therefore \\angle x=50^{\\circ} $,$ 50^{\\circ} $,111.수학 과목 문제생성 데이터,validation
00043_10787,M1_2_06_00043_10787_A.png,"② 정다각형은 모든 변의 길이와 모든 각의 크기가 같은 다각형이다. 예를 들어, 마름모는 모든 변의 길이가 같지만 정사각형은 아니다.",②,111.수학 과목 문제생성 데이터,validation
00043_10802,M1_2_06_00043_10802_A.png,이때 가장 작은 내각의 크기는 $ 3 x=3 \\times 10^{\\circ}=30^{\\circ} $ 따라서 가장 큰 외각은 가장 작은 내각과 이웃하고 그 합이 $ 180^{\\circ} $ 이므로 가장 큰 외각의 크기는 $ 180^{\\circ}-30^{\\circ}=150^{\\circ} $,"$ 150^{\\circ} $ 삼각형의 세 내각의 크기를 $ 10 x, 5 x, 3 x(x>0) $ 로 놓으면 $ 10 x+5 x+3 x=180^{\\circ} $ \\[ 18 x=180^{\\circ}  \\therefore x=10^{\\circ} \\]",111.수학 과목 문제생성 데이터,validation
00043_10833,M1_2_06_00043_10833_A.png,$ \\triangle ABC $ 에서 $ \\angle ABC=180^{\\circ}-\\left(70^{\\circ}+46^{\\circ}\\right)=64^{\\circ} $ $ \\therefore \\angle DBC=\\frac{1}{2} \\angle ABC=\\frac{1}{2} \\times 64^{\\circ}=32^{\\circ} $ $ \\angle A C F=180^{\\circ}-46^{\\circ}=134^{\\circ} $이므로 $ \\angle DCF=\\frac{1}{2} \\angle ACF=\\frac{1}{2} \\times 134^{\\circ}=67^{\\circ} $ 따라서 $ \\triangle BCD $ 에서 $ \\angle DCF=\\angle DBC+\\angle x $ $ 67^{\\circ}=32^{\\circ}+\\angle x  \\therefore \\angle x=35^{\\circ} $,$35°$,111.수학 과목 문제생성 데이터,validation
00043_10892,M1_2_06_00043_10892_A.png,삼각형의 한 외각의 크기는 그와 이웃하지 않는 두 내각의 크기의 합과 같으므로 $\\triangle AF$에서 $\\angle B F G=38^{\\circ}+40^{\\circ}=78^{\\circ}$따라서 $\\triangle F B G$에서 $\\angle x=\\angle B F G+35^{\\circ}=78^{\\circ}+35^{\\circ}=113^{\\circ}$,②,111.수학 과목 문제생성 데이터,validation
00043_10898,M1_2_06_00043_10898_A.png,"또, $ \\triangle BDE $ 에서 $ \\angle BDE+30^{\\circ}=135^{\\circ} $ 이므로 \\[ \\begin{array}{l} \\left(65^{\\circ}+\\angle x\\right)+30^{\\circ}=135^{\\circ} \\\\ \\therefore \\angle x=40^{\\circ} \\end{array} \\]",③ $//$ 삼각형의 한 외각의 크기는 그와 이웃하지 않는 두 내각의 크기의 합과 같으므로 \\[ \\triangle ADC \\text { 에서 } \\angle BDE=65^{\\circ}+\\angle x \\],111.수학 과목 문제생성 데이터,validation
00043_10909,M1_2_06_00043_10909_A.png,"$\\angle B A C=78^{\\circ}, \\angle A B C=40^{\\circ}, \\angle C=62^{\\circ}, \\angle C A D=39^{\\circ}$ $\\therefore \\angle A D C=180^{\\circ}-\\left(39^{\\circ}+62^{\\circ}\\right)=79^{\\circ}$",$79°$,111.수학 과목 문제생성 데이터,validation
00043_10916,M1_2_06_00043_10916_A.png,사각형의 외각의 크기의 합은 $ 360^{\\circ} $이므로 $ \\left(180^{\\circ}-\\angle x\\right)+70^{\\circ}+100^{\\circ}+80^{\\circ}=360^{\\circ} $ $ 430^{\\circ}-\\angle x=360^{\\circ}  \\therefore \\angle x=70^{\\circ} $,$ 70^{\\circ} $,111.수학 과목 문제생성 데이터,validation
00043_10942,M1_2_06_00043_10942_A.png,다각형의 외각의 크기의 합은 $ 360^{\\circ} $ 이므로 $ \\left(180^{\\circ}-80^{\\circ}\\right)+\\angle x+\\left(180^{\\circ}-120^{\\circ}\\right)+70^{\\circ}+\\angle y=360^{\\circ} $ $ \\therefore \\angle x+\\angle y=130^{\\circ} $,②,111.수학 과목 문제생성 데이터,validation
00043_10951,M1_2_06_00043_10951_A.png,$ \\triangle AGE $ 에서 $ \\angle CGH=40^{\\circ}+30^{\\circ}=70^{\\circ} $ $ \\triangle BHF $ 에서 $ \\angle BHD=25^{\\circ}+50^{\\circ}=75^{\\circ} $ $ \\square CDHG $ 의 내각의 크기의 합은 $ 360^{\\circ} $ 이므로  \\( \\begin{array}{l} \\angle x+\\angle y+75^{\\circ}+70^{\\circ}=360^{\\circ} \\\\ \\therefore \\angle x+\\angle y=215^{\\circ} \\end{array} \\),$215°$,111.수학 과목 문제생성 데이터,validation
00043_10958,M1_2_06_00043_10958_A.png,"$ \\angle ADC=180^{\\circ}-74^{\\circ}=106^{\\circ} $ 이고, 사각형의 내각의 크기의 합은 $ 360^{\\circ} $ 이므로  $ 110^{\\circ}+70^{\\circ}+\\angle x+106^{\\circ}=360^{\\circ} $  $ \\therefore \\angle x=74^{\\circ} $",④,111.수학 과목 문제생성 데이터,validation
00043_10966,M1_2_06_00043_10966_A.png,"$ \\begin{array}{l}120^{\\circ}+\\angle x+140^{\\circ}+100^{\\circ}+\\angle x+10^{\\circ}=540^{\\circ} \\\\ 2 \\angle x+370^{\\circ}=540^{\\circ}, 2 \\angle x=170^{\\circ} \\\\ \\therefore \\angle x=85^{\\circ}\\end{array} $",$85°$,111.수학 과목 문제생성 데이터,validation
00043_10985,M1_2_06_00043_10985_A.png,정다각형의 한 외각의 크기를 $ \\angle x $ 라 하면 그 내각의 크기는 $ \\angle x+108^{\\circ} $ 이므로 $ \\angle x+\\left(\\angle x+108^{\\circ}\\right)=180^{\\circ} $ $ 2 \\angle x=72^{\\circ}  \\therefore \\angle x=36^{\\circ} $ 이때 구하는 정다각형을 정 $ n $ 각형이라 하면 $ \\frac{360^{\\circ}}{n}=36^{\\circ}  \\therefore n=10 $,③,111.수학 과목 문제생성 데이터,validation
00043_10987,M1_2_06_00043_10987_A.png,정육각형의 한 내각의 크기는 $ \\frac{180^{\\circ} \\times(6-2)}{6}=120^{\\circ} $  $ \\triangle ABF $ 는 $ \\overline{AB}=\\overline{AF} $ 인 이등변삼각형이므로 $ \\angle AFB=\\frac{1}{2} \\times\\left(180^{\\circ}-120^{\\circ}\\right)=30^{\\circ} $ $ \\triangle AEF $ 는 $ \\overline{FA}=\\overline{FE} $ 인 이등변삼각형이므로 $ \\angle FAE=\\angle FEA=\\frac{1}{2} \\times\\left(180^{\\circ}-120^{\\circ}\\right)=30^{\\circ}   \\therefore \\angle x=120^{\\circ}-30^{\\circ}=90^{\\circ} $ $ \\triangle AQF $ 에서 $ \\angle AQF=180^{\\circ}-\\left(30^{\\circ}+30^{\\circ}\\right)=120^{\\circ} $ 이므로 $ \\angle y=\\angle AQF=120^{\\circ} $ (맞꼭지각) $ \\therefore \\angle x+\\angle y=90^{\\circ}+120^{\\circ}=210^{\\circ} $,$ 210^{\\circ} $,111.수학 과목 문제생성 데이터,validation
00043_11020,M1_2_06_00043_11020_A.png,한 꼭짓점에서 그은 대각선의 개수가 $6$개인 다각형은 구각형이다.따라서 정구각형의 한 외각의 크기는 $\\frac{360°}{9}=40°$이다.,①,111.수학 과목 문제생성 데이터,validation
00043_11040,M1_2_06_00043_11040_A.png,$ \\triangle ODP $ 에서 $ \\overline{OD}=\\overline{DP} $ 이고 $ \\angle P=25^{\\circ} $ 이므로$ \\begin{array}{l}\\angle DOP=\\angle DPO=25^{\\circ} \\\\ \\therefore \\angle ODC=25^{\\circ}+25^{\\circ}=50^{\\circ} \\\\ \\triangle OCD \\text { 에서 } \\overline{OC}=\\overline{OD} \\text { 이므로 } \\\\ \\angle OCD=\\angle ODC=50^{\\circ} \\\\ \\triangle OCP \\text { 에서 } \\angle AOC=50^{\\circ}+25^{\\circ}=75^{\\circ}\\end{array} $이때 호의 길이는 중심각의 크기에 정비례하므로$18$:$\\overset{\\Large\\frown}{\\phantom{\\scriptsize;}}\\llap{BD} $			 =$75°:25° \\therefore \\overset{\\Large\\frown}{\\phantom{\\scriptsize;}}\\llap{BD} $=$ 6(\\mathrm{~cm}) $,$ 6 \\mathrm{~cm} $,111.수학 과목 문제생성 데이터,validation
00043_11086,M1_2_06_00043_11086_A.png,부채꼴의 호의 길이는 중심각의 크기에 정비례하므로$ \\begin{array}{l}40: 5=x: 15 \\text { 에서 } \\\\ 5 x=40 \\times 15 \\\\ \\therefore x=120\\end{array} $,③,111.수학 과목 문제생성 데이터,validation
00043_11089,M1_2_06_00043_11089_A.png,"부채꼴의 호의 길이는 중심각의 크기에 정비례하고, $ \\angle AOB=180^{\\circ} $ 이므로$ \\angle BOT=\\frac{3}{2+3} \\times 180^{\\circ}=108^{\\circ} $",$ 108^{\\circ}   $,111.수학 과목 문제생성 데이터,validation
00043_11121,M1_2_06_00043_11121_A.png,② 현의 길이는 중심각의 크기에 정비례하지 않는다.,②,111.수학 과목 문제생성 데이터,validation
00043_11136,M1_2_06_00043_11136_A.png,(색칠한 부분의 둘레의 길이) \\[ \\begin{array}{l} =2 \\pi \\times 5+2 \\pi \\times \\frac{7}{2}+2 \\pi \\times \\frac{3}{2} \\\\ =10 \\pi+7 \\pi+3 \\pi \\\\ =20 \\pi(\\mathrm{cm}) \\end{array} \\],$ 20 \\pi \\mathrm{cm} $,111.수학 과목 문제생성 데이터,validation
00043_11144,M1_2_06_00043_11144_A.png,$ ( 호의 길이 ) =2 \\pi \\times 12 \\times \\frac{150}{360}=24 \\pi \\times \\frac{5}{12}=10 \\pi(\\mathrm{cm}) $,(해답) $ 10 \\pi \\mathrm{cm} $,111.수학 과목 문제생성 데이터,validation
00043_11147,M1_2_06_00043_11147_A.png,(색칠한 부분의 둘레의 길이$ )=2 \\pi \\times 6 \\times \\frac{1}{4}+\\left(2 \\pi \\times 3 \\times \\frac{1}{2}\\right) \\times 2   =3 \\pi+6 \\pi=9 \\pi(\\mathrm{cm}) $,$ 9 \\pi \\mathrm{cm} $,111.수학 과목 문제생성 데이터,validation
00043_11168,M1_2_06_00043_11168_A.png,①의 길이는 $8cm$②의 길이는 $8cm$③의 길이는 $8cm$④의 길이는 $ 2 \\pi \\times 4 \\times \\frac{1}{2}=4 \\pi(\\mathrm{cm}) $따라서 색칠한 부분의 둘레의 길이는$ 8+8+8+4 \\pi=24+4 \\pi(\\mathrm{cm}) $,$ (24+4 \\pi) \\mathrm{cm} $,111.수학 과목 문제생성 데이터,validation
00043_11204,M1_2_06_00043_11204_A.png,"부채꼴의 반지름의 길이를 $ r \\mathrm{~cm} $, 중심각의 크기를 $x^{\\circ}$라 하면 $5 \\pi=\\frac{1}{2} r \\pi  \\therefore r=10(\\mathrm{~cm}) $ $\\pi=2 \\pi \\times 10 \\times \\frac{x}{360}$에서 $x=18\\left({ }^{\\circ}\\right)$",$ 18^{\\circ} $,111.수학 과목 문제생성 데이터,validation
00043_11214,M1_2_06_00043_11214_A.png,(1) 원의 중심이 지나간 자리는 다음 그림과 같다. $① :  2 \\pi \\times 12 \\times \\frac{120}{360}=8 \\pi(\\mathrm{cm})$ $②+④+⑥ :  2 \\pi \\times 3 \\times \\frac{1}{4} \\times 2+2 \\pi \\times 3 \\times \\frac{60}{360}=4 \\pi(\\mathrm{cm}) $ $③+⑤ : 9 \\times 2=18(\\mathrm{~cm}) $ $∴ ①+②+③+④+⑤+⑥ = 8 \\pi+4 \\pi+18=12 \\pi+18(\\mathrm{~cm}) $ (2) 원의 지나간 자리는 다음 그림과 같다. $① : \\pi \\times 15^{2} \\times \\frac{120}{360}-\\pi \\times 9^{2} \\times \\frac{120}{360}=48 \\pi\\left(\\mathrm{cm}^{2}\\right) $,(1) $(12 \\pi+18) \\mathrm{cm} $ (2) $ (72 \\pi+108) \\mathrm{cm}^{2} $,111.수학 과목 문제생성 데이터,validation
00043_12923,M1_2_06_00043_12923_A.png,구하는 다각형을 정$n$각형이라고 하면 $n‒3=9$이므로 $n=12$. 따라서 정십이각형이다.,정십이각형,111.수학 과목 문제생성 데이터,validation
00043_12945,M1_2_06_00043_12945_A.png,(1) $ \\frac{360^{\\circ}}{5}=72^{\\circ} $ (2) $ \\frac{360^{\\circ}}{6}=60^{\\circ} $ (3) $ \\frac{360^{\\circ}}{12}=30^{\\circ} $,(1) $ 72^{\\circ} $ (2) $ 60^{\\circ} $ (3) $ 30^{\\circ} $,111.수학 과목 문제생성 데이터,validation
00043_12958,M1_2_06_00043_12958_A.png,한 원에서 중심각의 크기가 같으면 그 현의 길이도 같다.,$3cm$,111.수학 과목 문제생성 데이터,validation
00043_12961,M1_2_06_00043_12961_A.png,(1) 원의 둘레의 길이는 $ 2 \\times( $ 반지름의 길이 $ ) \\times( $ 원 주 율 $ ) $ 이므로 $ 2 \\times( $ 반지 름의 길 이 $ ) \\times \\pi=14 \\pi $ 이다. 따라서 반지름의 길이는 7 이다. (2) 원의 넓이는 $ ( $ 반지 름의 길 이 $ ) \\times( $ 반지름의 길 이 $ ) \\times( $ 원 주율 $ ) $ 이므로 $ 7 \\times 7 \\times \\pi=49 \\pi $ 이다.,(1) $7$ (2) $ 49 \\pi $,111.수학 과목 문제생성 데이터,validation
00043_21718,M1_2_06_00043_21718_A.png,다각형의 외각의 크기의 합은 항상 $ 360^{\\circ} $이다.,$ 360^{\\circ} $,111.수학 과목 문제생성 데이터,validation
00043_21720,M1_2_06_00043_21720_A.png,$ \\angle x $ 의 외각 $ +75^{\\circ}+75^{\\circ}+105^{\\circ}=360^{\\circ} $ 이므로 $ \\angle x $ 의 외각은 $ 105^{\\circ} $ 이다. 따라서 $ \\angle x=75^{\\circ} $ 이다.,$ 75^{\\circ} $,111.수학 과목 문제생성 데이터,validation
00043_21740,M1_2_06_00043_21740_A.png,(색칠한 부분의 넓이)$ =\\frac{1}{2} \\times 49 \\pi-\\frac{1}{2} \\times 16 \\pi-\\frac{1}{2} \\times 9 \\pi=12 \\pi\\left(\\mathrm{cm}^{2}\\right) $,$ 12 \\pi \\mathrm{cm}^{2} $,111.수학 과목 문제생성 데이터,validation
00041_38094,M1_2_07_00041_38094_A.png,"㉠ 오면체 ㉡ 팔면체 ㉢ 원뿔 ㉣ 육면체 ㉤ 칠면체따라서 다면체는 ㉠, ㉡, ㉣, ㉤이다. 다면체는 다각형인 면만으로 둘러싸인 입체도형이다.","㉠, ㉡, ㉣, ㉤",111.수학 과목 문제생성 데이터,validation
00041_38131,M1_2_07_00041_38131_A.png,"한 꼭짓점에 모인 면의 개수가 $3$개인 입체도형은 정사면체, 정육면체, 정십이면체이고, 이중에서 각 면이 모두 정삼각형인 입체도형은 정사면체이다.  한 꼭짓점에 모인 면의 개수가 $3$개인 정다면체는 정사면체, 정육면체, 정십이면체이다.",정사면체,111.수학 과목 문제생성 데이터,validation
00041_38189,M1_2_07_00041_38189_A.png,"회전체를 회전축에 수직인 평면으로 잘랐을 때의 단면은 항상 원이고, 회전축을 포함하는 평면으로 자를 때 생기는 단면은 다음과 같이 회전축을 대칭축으로 하는 선대칭도형이다.  회전축에 수직인 평면과 회전축을 포함하는 평면으로 잘랐을 때의 단면의 모양을 생각한다.",(원형)(선대칭도형),111.수학 과목 문제생성 데이터,validation
00041_38233,M1_2_07_00041_38233_A.png,"윗변의 길이는 $4$, 아랫변의 길이는 $10$, 높이가 $3$인 사다리꼴이므로 구하는 넓이는 $ \\frac{1}{2} \\times[4+10] \\times 3=21\\left[\\mathrm{~cm}^{2}\\right] $  생기는 입체도형은 원뿔대이다.",$ 21 \\mathrm{~cm}^{2} $,111.수학 과목 문제생성 데이터,validation
00041_38963,M1_2_07_00041_38963_A.png,밑면인 원의 둘레의 길이는 $ 2 \\pi \\times 6=12 \\pi(\\mathrm{cm}] $ 이므로 옆면인 부채꼴의 호의 길이도 $ 12 \\pi \\mathrm{cm} $ 이다.  옆면인 부채꼴의 반지름의 길이를 $ r \\mathrm{~cm} $ 라 하면 중심각의 크기는 $ 360^{\\circ}-144^{\\circ}=216^{\\circ} $ 따라서 호의 길이는 $ 2 \\pi r \\times \\frac{216}{360}=\\frac{6}{5} \\pi r=12 \\pi[\\mathrm{cm}] $ 이므로 $ r=10[\\mathrm{~cm}] $ 밑면인 원의 둘레의 길이와 옆면인 부채꼴의 호의 길이는 같다. 중심각의 크기가 $ a^{\\circ} $ 인 부채꼴의 호의 길이는 $ 2 \\pi r \\times \\frac{a}{360} $ 이다.,$ 10 \\mathrm{~cm} $,111.수학 과목 문제생성 데이터,validation
00041_44383,M1_2_07_00041_44383_A.png,"원기둥을 밑면에 수직인 평면으로 자른 단면의 모양은 직사각형이며, 단면의 넓이가 가장 클 때는 회전축을 포함할 때이다.따라서 가로의 길이가 $ 8 \\mathrm{~cm} $, 세로의 길이가 $ 7 \\mathrm{~cm} $인 직사각형의 넓이를 구하면 $ 8 \\times 7=56\\left(\\mathrm{~cm}^{2}\\right) $ 원기둥을 밑면에 수직인 평면으로 자를 때 그 단면의 모양은 직사각형이다.",$ 56 \\mathrm{~cm}^{2} $,111.수학 과목 문제생성 데이터,validation
00041_86286,M1_2_07_00041_86286_A.png,오각형의 개수를 $k$ 라고 하면 오각형마다 $5$ 개의 육각형이 있고 한 개의 육각형은 세 번씩 중복해서 세어지므로 육각형의 개수는 $\\frac{5k}{3}$이다 $ \\therefore( $ 오각형의 개수 $ ):( $ 육각형의 개수 $ )=k: \\frac{5}{3} k=3: 5 $,⑤,111.수학 과목 문제생성 데이터,validation
00041_86292,M1_2_07_00041_86292_A.png,"구하는 입체도형은 두 밑면이 평행하고 합동이며 옆면의 모양이 직사각형이므로 각기둥이다. 이때, 면의 개수가 $7$이므로 오각기둥이다.",①,111.수학 과목 문제생성 데이터,validation
00041_86308,M1_2_07_00041_86308_A.png,(2) 점 $ A $ 와 겹쳐지는 점은 점 $ M $ 과 점 $1$ 이다. (3) 모서리 $GH$와 겹쳐지는 모서리는 모서리 $BC$이다.,"(1) 정육면체 (2) 점 $ M $, 점 $I$ (3) 모서리 $ BC $",111.수학 과목 문제생성 데이터,validation
00041_86321,M1_2_07_00041_86321_A.png,가장 많이 사용한 경우：$ 26 $개  가장 적게 사용한 경우：$ 18 $개,"$ 26, 18 $",111.수학 과목 문제생성 데이터,validation
00041_86346,M1_2_07_00041_86346_A.png,중심각의 크기가  $ 120^{\\circ} $이므로 부채꼴의 호의 길이는  $ 18 \\pi \\times \\frac{120^{\\circ}}{360^{\\circ}}=6 \\pi[\\mathrm{cm}] $그런데 부채꼴의 호의 길이는 원뿔의 밑면인 원의 둘레의 길이와 같으므로 구하는 반지름의 길이를 $ r \\mathrm{~cm} $라고 하면 $ 2 \\pi r=6 \\pi $ $ \\therefore=3[\\mathrm{~cm}] $,②,111.수학 과목 문제생성 데이터,validation
00041_86378,M1_2_07_00041_86378_A.png,반지름의 길이가 $8cm$이고 높이가 $24cm$인 원기둥을 옆으로 놓은 경우이므로  (겉넓이)=(밑넓이)$ \\times 2+ $(옆넓이)=$ 64 \\pi \\times 2+16 \\pi \\times 24=512 \\pi\\left(\\mathrm{cm}^{2}\\right) $,$ 512 \\pi \\mathrm{cm}^{2} $,111.수학 과목 문제생성 데이터,validation
00041_86383,M1_2_07_00041_86383_A.png,(부피) $\\begin{array}{l}=(\\text { 반지름의 길이가 } 4 \\mathrm{~cm} \\text { 인 원기둥의 부피 }) \\\\ \\text {-(반지름의 길이가 } 2 \\mathrm{~cm} \\text { 인 원기둥의 부피) } \\\\ =16 \\pi \\times 6-4 \\pi \\times 6=96 \\pi-24 \\pi=72 \\pi\\left(\\mathrm{cm}^{3}\\right)\\end{array}$,③,111.수학 과목 문제생성 데이터,validation
00041_86386,M1_2_07_00041_86386_A.png,부피가 $ 48 \\pi \\mathrm{cm}^{3} $ 이므로 $ 48 \\pi=\\pi \\times 6^{2} \\times \\frac{x}{360^{\\circ}} \\times 8 $ \\[ \\therefore \\angle x=60^{\\circ} \\],$ 60^{\\circ}   $,111.수학 과목 문제생성 데이터,validation
00041_86387,M1_2_07_00041_86387_A.png,( 부피 $)=(16 \\pi \\times 6)+\\frac{1}{2}(16 \\pi \\times 4) =96 \\pi+32 \\pi=128 \\pi\\left(\\mathrm{cm}^{3}\\right)$,$ 128 \\pi \\mathrm{cm}^{3} $,111.수학 과목 문제생성 데이터,validation
00041_86398,M1_2_07_00041_86398_A.png,삼각형 $ ABD $ 를 잘라 점 $ A $ 가 점 $ B $ 에 오도록 아래로 평행이동시키면 $ 1 $ 회전 후 생성되는 입체도형의 부피는 밑면의 반지름의 길이가 $ 6 \\mathrm{~cm} $ 이고 높이가 $ 8 \\mathrm{~cm} $ 인 원기둥의 부피와 같다. 따라서 원기둥의 부피를 구하면 $ 36 \\pi \\times 8=288 \\pi\\left(\\mathrm{cm}^{3}\\right) $,③,111.수학 과목 문제생성 데이터,validation
00041_86431,M1_2_07_00041_86431_A.png,(부피)=(큰 원뿔의 부피)-(작은 원뿔의 부피) \\[ \\begin{array}{l} =\\frac{1}{3} \\times 16 \\pi \\times 6-\\frac{1}{3} \\times 4 \\pi \\times 6 \\\\ =32 \\pi-8 \\pi \\\\ =24 \\pi\\left(\\mathrm{cm}^{3}\\right) \\end{array} \\],$ 24 \\pi \\mathrm{cm}^{3} $,111.수학 과목 문제생성 데이터,validation
00041_86471,M1_2_07_00041_86471_A.png,(부피)=(원기둥의 부피)+(반구의 부피) \\[ \\begin{array}{l} =36 \\pi \\times 10+\\frac{4}{3} \\pi \\times 6^{3} \\times \\frac{1}{2} \\\\ =360 \\pi+144 \\pi=504 \\pi\\left(\\mathrm{cm}^{3}\\right) \\end{array} \\],②,111.수학 과목 문제생성 데이터,validation
00041_86720,M1_2_07_00041_86720_A.png,면의 개수가 $5$이므로 오면체이다.,"오면체, 꼭짓점의 개수 : $5$, 모서리의 개수 : $8$",111.수학 과목 문제생성 데이터,validation
00041_86730,M1_2_07_00041_86730_A.png,"오각뿔대는 다음 그림과 같이 오각뿔을 밑면에 평행한 면으로 자를 때 생기는 입체도형이다. 따라서 면의 개수는 $7$, 꼭짓점의 개수는 $10$, 모서리의 개수는 $15$이다.","면의 개수：$7$, 꼭짓점의 개수：$10$, 모서리의 개수：$15$",111.수학 과목 문제생성 데이터,validation
00041_86740,M1_2_07_00041_86740_A.png,③ 정십이면체의 각 면은 정오각형이다.,③,111.수학 과목 문제생성 데이터,validation
00041_86745,M1_2_07_00041_86745_A.png,"(1) 주어진 전개도로 만든 정육면체는 다음 그림과 같다. 따라서 꼭짓점 $ \\mathrm{A} $ 와 겹치는 점은 점 $ \\mathrm{M} $ 과 점 $1$ 이다. (2) $ \\overline{\\mathrm{AB}} $ 와 꼬인 위치에 있는 모서리는 $ \\overline{\\mathrm{LK}}[\\overline{\\mathrm{JK}}], \\overline{\\mathrm{NK}}, \\overline{\\mathrm{CF}}, \\overline{\\mathrm{EF}}[\\overline{\\mathrm{GF}}] $ 이다.","(1) 점 $ \\mathrm{M} $, 점$ I$ (2) $ \\overline{\\mathrm{LK}}[\\overline{\\mathrm{JK}}], \\overline{\\mathrm{NK}}, \\overline{\\mathrm{CF}}, \\overline{\\mathrm{EF}}[\\overline{\\mathrm{GF}}] $",111.수학 과목 문제생성 데이터,validation
00041_86775,M1_2_07_00041_86775_A.png,회전체를 포함하는 평면으로 자른 단면을 겨냥도를 그려서 알아보면 다음과 같다. ① 반구：반원 ④ 원뿔대：사다리꼴 ⑤ 원기둥：직사각형,"②, ③",111.수학 과목 문제생성 데이터,validation
00041_86797,M1_2_07_00041_86797_A.png,(원기둥의 겉넓이) $ =( $ 밑넓이 $ ) \\times 2+( $ 옆넓이) \\[ \\begin{array}{l} =\\left(\\pi \\times 3^{2}\\right) \\times 2+2 \\pi \\times 3 \\times 5 \\\\ =18 \\pi+30 \\pi=48 \\pi\\left(\\mathrm{cm}^{2}\\right) \\end{array} \\],$ 48 \\pi \\mathrm{cm}^{2}   $,111.수학 과목 문제생성 데이터,validation
00041_86808,M1_2_07_00041_86808_A.png,위의 그림과 같은 회전체가 만들어지므로 (입체도형의 부피) =(큰 원기둥의 부피) - (작은 원기둥의 부피) \\[ \\begin{array}{l} =\\left\\{\\pi \\times(2 a)^{2} \\times 2 a\\right\\}-\\pi \\times a^{2} \\times 2 a \\\\ =8 a^{3} \\pi-2 a^{3} \\pi=6 a^{3} \\pi \\end{array} \\],$ 6 a^{3} \\pi $,111.수학 과목 문제생성 데이터,validation
00041_86841,M1_2_07_00041_86841_A.png,"반지름의 길이가 $ 3 \\mathrm{~cm} $, 높이가 $ 4 \\mathrm{~cm} $ 인 원뿔의 부피는  \\[ \\frac{1}{3} \\times \\pi \\times 3^{2} \\times 4=12 \\pi\\left(\\mathrm{cm}^{3}\\right) \\]  반지름의 길이가 $ 3 \\mathrm{~cm} $ 인 반구의 부피는 \\[ \\begin{array}{l} \\frac{1}{2} \\times\\left(\\frac{4}{3} \\times \\pi \\times 3^{3}\\right)=18 \\pi\\left(\\mathrm{cm}^{3}\\right] \\\\ \\therefore(\\text { 부피 })=12 \\pi+18 \\pi=30 \\pi\\left(\\mathrm{cm}^{3}\\right) \\end{array} \\]",①,111.수학 과목 문제생성 데이터,validation
00041_87245,M1_2_07_00041_87245_A.png,입체도형의 겉면을 따라 움직인 최단 거리는 전개도에서 두 점을 잇는 선분이다.,(1) (2) (3),111.수학 과목 문제생성 데이터,validation
00041_87247,M1_2_07_00041_87247_A.png,(1) (부피) $ =\\frac{1}{2} \\times \\frac{4}{3} \\pi \\times 6^{3}+\\pi \\times 6^{2} \\times 8+\\frac{1}{3} \\times \\pi \\times 6^{2} \\times 9 $ $ =144 \\pi+288 \\pi+108 \\pi=540 \\pi\\left(\\mathrm{cm}^{3}\\right) $  (2) $ ($부피$)=\\frac{1}{2} \\times \\frac{4}{3} \\pi \\times 6^{3}+\\pi \\times 3^{2} \\times 3   =144 \\pi+27 \\pi=171 \\pi\\left(\\mathrm{cm}^{3}\\right) $,(1) $ 540 \\pi \\mathrm{cm}^{3} $(2) $ 171 \\pi \\mathrm{cm}^{3} $,111.수학 과목 문제생성 데이터,validation
00041_87266,M1_2_07_00041_87266_A.png,그릇의 부피는 $ \\frac{1}{3} \\times \\pi \\times(2 a)^{2} \\times 9=12 a^{2} \\pi\\left(\\mathrm{cm}^{3}\\right) $ 8 분 동안 채워진 물의 부피는 \\[ \\frac{1}{3} \\times \\pi \\times a^{2} \\times \\frac{9}{2}=\\frac{3}{2} a^{2} \\pi\\left(\\mathrm{cm}^{3}\\right) \\] 그릇을 가득 채우는 데 걸리는 시간을 $ x $ 분이라고 하면 \\[ \\begin{array}{l} \\frac{3}{2} a^{2} \\pi: 8=12 a^{2} \\pi: x \\\\ 96=\\frac{3}{2} x \\\\ \\therefore x=64 \\end{array} \\] 따라서 그릇을 가득 채우려면 물을 $ 64-8=56 $ (분)동안 더 넣어야 한다.,$56$분,111.수학 과목 문제생성 데이터,validation
